Id,SalePrice
776,126127.51370960282
72,217705.53893319913
2263,270065.1132446943
1866,150779.43055552425
2876,53509.46533371684
2146,258255.90082576746
103,179727.522534551
1500,145783.88953688258
492,178377.49660878678
167,137918.53047374607
2597,119351.87484417806
2685,115566.84519728192
1035,134713.23623411145
1220,37733.7770052274
2602,146772.0813109183
2159,225504.30295771023
695,165211.0658646708
1109,258044.94722304592
640,211657.90361225148
1652,157408.49501795165
2090,196776.9749831047
1188,204104.228113827
2345,207803.23048115522
1059,385650.1021982293
2751,241134.43423675466
128,216220.5893362931
1523,183650.06494512016
2925,161772.38718190248
2145,287502.6078155594
1121,223162.93650402263
566,296678.6572754288
565,214663.71369615768
1331,140802.872245483
2928,118663.69608430217
156,126733.65000092039
797,152563.46066341593
327,94798.6390529892
2859,146896.81449032202
1453,114550.25239257203
1762,346589.69407578325
1868,200708.12830622678
1760,177407.4478499132
1113,249070.97110755346
1812,195756.44066367482
117,149175.35408097232
1142,211776.16082349455
2342,355441.3099579519
927,142812.97514192743
2478,182133.15459005276
655,75824.9891515232
2064,124667.41985488686
369,232367.0283932754
2239,127540.42450623035
2732,228017.54180137627
1653,153941.27706965015
959,204362.4523405912
2395,335275.45356709545
1412,101815.68838292129
271,266621.33278617985
1484,176597.39631327466
1497,151021.19781514892
552,156865.83448831385
2,117664.80010221264
1855,295266.19342087524
4,292635.8767924454
2292,173912.829498562
134,147851.6073570537
646,111014.28600551587
42,329854.3880744297
532,225222.4189634468
713,101802.72430268198
2561,122607.96882864294
2360,138923.04940798812
1333,126731.90845852776
1407,181512.92219605626
2892,295237.8782618079
574,231491.568645148
1227,200119.95732584805
2591,233076.6997815736
1476,222118.1979008704
1125,277820.3210111271
1446,136205.1217781325
408,109521.60069526549
1101,287817.11530481937
2251,206313.50944407302
373,186889.73559841857
2554,120053.63498763967
2382,300891.6528992639
1985,84696.24676276893
519,214829.09586240927
1093,190960.59027715752
864,265607.8853437284
2889,140667.62730880408
2308,209742.98139151046
986,134318.37589364604
1302,156018.34944236738
585,148369.12204939467
2708,137448.59127309424
147,120546.28996992605
1441,227783.68935464043
383,165740.94682853852
285,172648.25875930407
181,117689.3247891189
358,172283.2378634101
780,178747.86938938504
258,189395.29376684173
1865,216748.04732278743
692,121168.98232068351
2902,314771.33153112174
508,269786.62691575784
2638,143229.84666829783
36,148944.31177866034
611,185689.98995422386
2281,141940.27006314782
1678,153248.8539164245
1696,438672.3403663604
1557,80748.51740779947
2180,142364.14858304057
1726,250957.31716278224
951,148399.28578105985
267,244515.88517303288
2706,130016.66431639757
2221,217357.93918752097
1357,177668.2844975051
2901,298626.5432641138
347,151844.563455664
2164,209358.90674881847
1586,315256.58114350477
360,162559.69643251965
1769,232197.15515226652
2617,130037.6210475478
1879,167094.2868882727
991,218305.573937576
1535,114713.12325281226
1191,170936.86253169618
1579,209906.80547633785
1882,133960.18904893196
1510,131364.96695608197
2196,180338.9433199347
1845,195721.12913412423
2336,347330.62042820593
942,101551.85749886124
861,123649.92331297384
2555,96719.16519696111
1392,158374.18659689822
2099,286520.7030352463
1543,124113.94112851282
948,258438.68692800513
1239,164463.1104693831
22,193478.448585018
2796,244328.27033173837
2747,176044.57164454638
92,286056.62265223847
210,166108.58106515114
1858,239936.01420191585
2228,176048.2405207171
447,251139.0329968196
827,243667.6476122036
1649,216835.05087375495
682,126491.5526353593
2698,116511.85370563887
494,161521.27664400823
214,105756.81126843777
2441,235750.9621747784
2679,103785.837275325
1336,124569.68297829141
465,201653.11816561024
1524,133379.80887657954
2543,112452.63958737161
631,133598.321196731
2452,319584.1233848904
228,158334.1953655943
126,159948.3012232757
1092,237979.66422341272
1122,211478.982824038
932,224307.47815004922
1980,90990.83952907356
2171,101290.92846634073
551,130321.54342500673
2768,170815.7077698503
2056,110877.33616574538
1159,360811.61925611994
2645,144437.369739326
1174,174779.009275707
2266,216398.1433044351
2462,340187.1707876513
1219,145501.58965068468
2922,212957.57009309652
118,137097.18866565794
474,187444.8150557029
2576,152963.0803706515
872,281789.6950421152
1077,250424.2421286757
1536,134537.66838992407
1150,128811.90849352942
2341,297961.04802461556
1931,148548.3754370707
2785,139294.61754401893
2538,120600.62280677391
597,205431.08002316064
464,209632.25111287553
233,241784.68364952714
2169,134223.12565372296
2123,155525.70053383597
1867,156984.37499560136
137,260579.32461558416
515,215378.88696523555
933,125950.25023756501
2784,156125.49685702403
972,157779.44362832097
599,165926.60821377215
2614,122309.5058232143
2582,159300.6799989514
1409,174634.34998660936
175,119731.93689929377
352,211307.7948582033
976,99837.79544613344
2134,196425.39615122284
984,96089.5666012706
2396,367947.659276362
1673,143155.5272751889
404,144199.53360299315
607,177231.30370976334
814,189592.6685991617
868,203141.4684870967
2271,205971.06846184962
1633,242037.51229792924
337,192829.251117067
2765,192727.807966272
1746,254723.8368449252
368,314001.8078300111
2806,214272.05846100283
1662,180811.65811377362
1234,230570.63029515912
1373,133809.27241229994
1672,104530.7823355002
1939,126905.03984112787
