Id,SalePrice
805,223180.321607229
2259,185328.20891055677
1748,169272.5325465618
1361,142489.8664507256
1677,129922.0573527356
1406,149058.53366246517
2322,227642.04965894012
688,158067.17971882893
143,141251.13243243226
804,191819.35136445664
1214,160482.32181232044
2828,134889.26346535934
1999,195414.32846402834
2467,193762.2422518548
2665,178926.46260445856
1538,318336.52305153036
398,113397.98499279431
2822,140009.53158400513
2157,148042.3741088317
1856,183976.43536962464
1269,113835.49132256838
2570,122970.01125151217
2320,240978.15376452837
1517,130014.5173537102
2304,114086.1103807277
1312,111179.28350417066
2012,137995.99695689318
506,220763.3728737285
2865,183011.8115018673
2367,115163.48655154626
554,116606.14042016017
238,138384.33540024422
1954,118896.91307115846
2488,154255.89932686603
2291,113801.178143227
1969,115793.80099866669
2725,151319.32590061793
1482,144700.17349578755
2763,195330.52554535033
503,242711.57547790327
1584,249438.4171377338
1531,153706.6086622057
2210,175119.38036142616
459,357558.11220448004
556,126463.10433201835
1347,158369.45748551708
1290,101177.2577049279
1388,109417.9986503115
1571,181827.4721356289
2754,207166.2747304179
765,134661.13350689563
2494,123143.2033972135
2870,190651.7331444481
7,227218.5032773965
1114,238898.22964396753
2418,280617.52064847935
291,102025.99518262823
18,359068.20700560714
39,370328.42269697523
1001,282725.6260809413
2442,243730.4605082557
616,128191.09432955028
2680,80871.3834642149
1414,139168.3227709827
289,150161.836255393
40,258485.32876104547
860,125974.99264616636
409,139804.1083368708
673,142011.95296690997
2427,190952.11843074567
2036,208620.38798400137
2564,136497.98056659184
642,187527.9326341184
1008,181718.49987954006
1908,155884.17044922416
2519,198084.5567197783
1369,105517.42685121756
2855,162251.67208966007
712,104943.10775900619
1943,102891.7058884113
1958,133262.55722977692
107,149263.2327088205
2295,174148.96641853492
704,111270.93795439716
676,129316.9250026438
259,181188.15055141697
93,280824.1025104093
106,231663.8228088293
2315,174295.78785955085
1050,118592.79467756904
1095,194271.38411378302
2709,132078.64738681776
758,152792.05091176144
1496,145912.88474627823
2370,131879.03482846345
2458,270561.58890287357
2733,137691.77386417452
161,278099.4175475704
726,170547.0593164985
845,226780.24576814508
947,259559.02389667992
2232,109126.56922941255
2563,131092.2231671277
2299,139505.28725631372
211,114201.05394854705
605,184903.45397399584
1478,217105.92036643013
2247,251478.77545487808
2274,181892.76202117896
2869,203309.0851875879
967,231431.26133792714
2656,120860.46077910192
667,226587.90225769224
1042,118061.63395747665
2023,164480.40875651577
2447,399474.55590125336
2055,125108.80822085976
2275,300248.1835170771
2204,165981.98421388594
1563,272374.59810939437
483,208280.11027000233
796,143128.7456122369
1526,160610.00651120185
2042,173429.9093191071
442,359980.8653621812
1693,330487.08598906494
1468,211121.9007487375
1430,176944.55737332394
2605,169825.72642631154
1529,169996.91286207002
335,132354.40318986046
1287,134778.26417437222
31,114334.65733040991
1785,311466.83857775986
82,147626.2994107142
2620,149818.5196101627
252,194516.8729843021
721,100741.64644877597
2165,196688.56339340218
2316,161713.06133231835
775,124492.01145489284
1558,119203.45190713088
17,190126.11970024338
1022,245013.79656949494
925,129955.248849014
438,297147.91194138594
1270,145115.8021733989
1272,124321.25134858633
215,145356.36768461138
266,217336.49933619634
2402,270419.2897484108
1250,130568.72836092432
1984,121990.04294546592
1279,140571.569435866
377,245038.86441033677
1252,122323.92781876223
2156,259090.50180282595
499,303032.85583893734
1374,123946.40113478771
2898,251345.51159372582
401,116262.7691536843
2721,167214.5894384314
2078,242774.095730808
2589,136669.76475302366
1946,252525.39386482077
1334,129430.72635659663
2781,240848.03367174478
431,429554.3271204413
576,200336.4028607395
1474,207268.65982578733
2254,130797.39600864897
2155,285867.6633266114
885,107450.15342126762
643,137620.1364580465
1944,126728.15637312147
480,200893.63002066436
2845,117201.61384463173
2387,301567.56163293653
2407,207798.4580596385
2527,153207.07216090622
2514,150120.75253386956
629,156803.26008600445
80,209774.82774153652
1876,136178.81847260304
1546,120448.45258975492
2518,163866.6011271792
2347,149838.12673263272
783,184331.97090230248
1322,97429.81143445449
194,106011.462113319
1770,287884.71502604685
2143,142530.97552718996
1229,188380.09136795465
511,275830.16265047353
46,207236.1102712677
1348,175179.3855303702
2465,191946.25469237124
387,228444.38221561164
873,210048.15391177783
1918,121422.65069462673
2764,239103.41720554885
2184,119590.37395210369
934,144698.4965059851
1920,126261.4729933209
2631,139816.3755612442
1768,654677.8289437474
2040,135566.88000881096
1749,221316.0098843528
834,221798.3432712292
1457,249975.17418403405
79,118442.48602374707
2302,112396.67803813601
1817,134778.08715846838
2755,252279.55228924454
359,167042.2713298941
2059,119019.18072078917
2092,228557.69065643218
2516,243981.6403300209
150,112873.58039070872
1656,152101.3648942088
83,120509.67964372896
2411,194270.10950733355
795,94842.21952695823
2312,236915.51585556654
2917,108922.39100957144
1624,184150.86000058427
2215,256234.52108771162
1211,144990.412169231
1485,149927.4845370155
1024,172835.70892544164
570,189125.99450127326
2874,153260.36901707435
700,171806.71115754906
2756,226406.25949468848
2022,184476.48074258261
583,211995.11858770007
2392,361512.3638985151
2424,214438.46315469296
212,124859.93470569354
736,132232.7709044646
1610,161483.9255726036
890,126903.73130331309
467,179869.62890662506
578,188751.465756827
1747,172270.45215020227
1149,181521.59236870584
2758,231138.88158495404
857,127003.81313285304
2219,252983.7178087731
733,116101.21574752903
2909,117858.64718444225
1798,266253.85459093173
235,107433.92579248761
2366,144986.27682339065
1027,132720.1321523473
1195,133215.02301051875
1303,81159.48469619143
148,165820.22604858768
608,144232.3692926047
2515,178640.3457809932
821,299471.83458137733
2500,267043.93401904206
745,123046.64297744594
741,141524.3755732224
1611,143895.97034605843
2532,132827.23380317964
1081,226476.28368054068
1692,450441.6602727407
2520,180769.28915867105
276,110548.79856735124
1992,137886.3601523029
663,85288.46051386041
418,129460.07125817327
1733,174099.90921255128
2359,141668.01625606738
253,198687.40357262007
1518,166209.4107952608
2035,152958.2643219524
2919,96919.67086433174
1540,217180.05716527216
2120,143241.13861832212
1674,197684.1704091059
256,139413.59256941715
2361,111225.79936391654
978,100656.55527913592
2280,158051.32948749114
2095,217151.89381574816
1709,315447.1786982485
2801,231452.82875806707
1246,120705.62858743993
2373,115545.6417702866
1055,284221.0082832871
2017,138104.00864275108
1099,272783.8001155603
1344,105629.59394393936
835,167484.92422114033
1117,227871.55349089508
2043,106208.67877854755
2085,129432.08565413652
410,156231.17174437863
2650,126099.4957053126
2867,156609.00738547227
1668,118975.30851516813
1161,171678.30825872824
2122,183163.70620745307
2539,140967.904933381
1047,148569.9553979899
1445,124082.63527305103
541,134539.2305550464
569,237298.54857853492
1276,131309.43746699445
918,135503.15589594078
326,169989.03585573152
1936,123753.90835075363
895,108725.48809426479
257,132506.1486331587
1241,174193.1037037718
1545,122952.294751824
1189,174355.55520933264
270,144700.17349578755
2066,171757.09245290334
693,119300.2399248931
1259,173293.6842640947
2916,137942.06193419246
2321,294867.4909505424
1977,103261.32082086598
1895,153271.40034264282
1240,160825.67408353905
85,148303.88154626632
1823,114003.2835456467
825,293189.7487533376
110,224827.86640845757
697,122324.37207302029
2297,105681.96197813541
1231,137985.54609586872
1355,136868.04354689913
968,366082.0319981766
584,207216.21786368327
1315,125346.71425952704
1606,127308.70136875781
206,117903.05859122108
1685,354575.7295363591
2016,138020.81046294773
869,216881.50568012052
2135,123167.64130953368
2346,163625.8933444159
2430,225874.7476725779
2198,107002.89766240382
2652,126260.12499948534
27,114517.02758459412
241,175665.91310686263
906,125411.14278848891
1506,116704.54460328314
2098,367342.5098436229
1435,207700.46805404307
2213,117367.47659138386
1274,143406.86654375144
743,76710.68292681893
1737,209093.04771510806
2797,271125.03451225493
2185,85101.96329145605
58,151258.75193736516
830,200260.13055815193
808,122177.72120682387
680,153318.3452151123
1153,119609.34180674216
1291,154207.3206252291
1818,143410.88989198778
2161,187787.28570293263
1883,133735.88527211657
350,374468.49334909784
2473,142194.68337245507
295,175376.70866980948
293,198705.27791087056
859,121645.29986790186
288,98310.61820143061
1578,138002.41231160873
102,168664.58709334186
2831,186493.82580295808
1030,160743.13705649824
2551,142445.17510593205
1286,156862.93619048182
958,318706.9586424461
776,117909.23273976843
72,225897.02571254468
2263,261610.28610580403
1866,148150.62055342316
2876,96106.12913495532
2146,268292.3652004486
103,173645.44586754532
1500,134375.43073294414
492,175264.15350250638
167,147165.1527588938
2597,124457.03139491563
2685,122279.64378958338
1035,146916.24886016062
1220,82888.31680008121
2602,151304.62904869442
2159,219792.2823805468
695,171545.92198965442
1109,236936.8119517977
640,173876.90800396484
1652,144452.0813950305
2090,188262.2560437282
1188,189549.97769606713
2345,219825.26221316584
1059,432716.3481504259
2751,249076.74218417326
128,167953.54950253686
1523,175608.04801265418
2925,151166.2181036051
2145,323381.1907508284
1121,223729.47146450132
566,316522.0449575733
565,205887.85194759181
1331,138381.4181979371
2928,112163.83550976247
156,135670.19317718135
797,140495.5880101294
327,108742.37085656961
2859,146979.3512053961
1453,116003.27640792113
1762,345637.91731083405
1868,196620.32333349498
1760,172806.0444858021
1113,259949.92823076725
1812,196506.98240506626
117,152571.36398823513
1142,211430.97858078327
2342,360026.1906585358
927,137953.72228510914
2478,186795.43344117678
655,103163.96270445151
2064,133128.84716019483
369,244667.40004726913
2239,132941.19855227735
2732,206396.45516639508
1653,169521.1139944336
959,201100.0061250398
2395,351798.97451620863
1412,105746.54039394332
271,266462.1857196493
1484,144700.17349578755
1497,153209.62165335333
552,140770.90998429165
2,125502.4831784417
1855,294869.57415271905
4,297016.4299118687
2292,149042.52372843234
134,149236.8762870466
646,112129.93343579181
42,324492.26145053736
532,230511.99856124877
713,111156.49773203755
2561,141739.54426720663
2360,142497.9421314164
1333,132889.30273806688
1407,175493.35377531959
2892,271089.9313767362
574,228992.55449901352
1227,177848.0831608441
2591,201381.96949170812
1476,212904.45849570772
1125,260652.8246727537
1446,128379.78816561264
408,120173.702128329
1101,278190.0281230465
2251,197815.41770287356
373,186651.32972372154
2554,127101.72755872426
2382,270136.6125679606
1985,107722.70592066797
519,215959.43927649513
1093,183530.85242808532
864,256701.50843925652
2889,140746.99349948208
2308,183270.4164018358
986,145418.47143757364
1302,155872.68106392064
585,140523.6687913054
2708,139796.89346249163
147,133566.74828550988
1441,222158.54501056683
383,171479.54146742413
285,152989.3165107036
181,129494.69630870194
358,164904.2317451583
780,158801.09982602106
258,183731.3687916898
1865,192193.3678255967
692,129261.85523226397
2902,327695.757304723
508,281735.90620628686
2638,146371.73393170245
36,147064.15030419655
611,164674.73640150978
2281,128699.55853386852
1678,152238.71616437793
1696,490829.54679075105
1557,95156.30224702675
2180,145369.43386658822
1726,224707.70601628025
951,130440.83658971124
267,247048.73198431972
2706,132710.7436312329
2221,210366.884590246
1357,167894.3271547824
2901,313070.32279459975
347,159011.93499895546
2164,190836.93112461764
1586,307597.91448372696
360,167792.3026654665
1769,209028.73580563307
2617,126555.37198579691
1879,164385.31554081425
991,198156.05296926788
1535,127077.45852453771
1191,172764.77954318223
1579,202869.50269699394
1882,132499.46427183144
1510,140299.6801597032
2196,141983.30944548457
1845,166811.11467667946
2336,386918.16747862636
942,115696.04957800677
861,122910.92516858017
2555,112910.27698270182
1392,152319.40610265543
2099,276404.5354652845
1543,123478.18327738062
948,279535.1022323973
1239,162804.18809268344
22,172762.73385860832
2796,252216.4088408716
2747,167381.9598437427
92,287974.68239917996
210,167672.65509961636
1858,197429.8411151456
2228,160637.2734802084
447,230380.47875764544
827,243918.54172866882
1649,204544.26425271083
682,131625.24639708578
2698,131382.4957765889
494,149848.14054779088
214,111175.61395385141
2441,241857.06807671732
2679,121049.72347806292
1336,127026.90568059718
465,189762.99352057397
1524,136587.44738052384
2543,121857.01508375835
631,131932.47118301844
2452,309331.72317000927
228,144540.92054898772
126,138846.7527975579
1092,206855.99950006753
1122,229119.51855803438
932,184131.5683393889
1980,107795.850517761
2171,118850.60242189284
551,146232.15714164285
2768,178775.8100387178
2056,121296.16077252869
1159,377899.2149978754
2645,131189.6769473553
1174,168887.00278642433
2266,213679.07605484448
2462,426162.5912663059
1219,148232.7665754503
2922,188313.0162940644
118,143087.38447857447
474,187793.10948304096
2576,161292.24708658573
872,301508.06454553816
1077,219565.9908472456
1536,143914.6769386199
1150,126078.31020092213
2341,292236.5546956137
1931,144824.35839060257
2785,125906.33234434482
2538,128532.09949590541
597,201355.0496794204
464,191422.60033908373
233,209812.9393285614
2169,129643.35523014501
2123,154613.05755954827
1867,169326.15894856415
137,253955.4232017332
515,208755.59382540028
933,120498.35438568504
2784,149850.83604818495
972,180180.16214815667
599,158543.28550614725
2614,130464.11634305421
2582,131157.16409677683
1409,187268.90397120986
175,111128.44626774864
352,217500.15597004967
976,103217.17256262679
2134,202778.5413494135
984,109263.77888908623
2396,360125.2834050463
1673,136569.95628378837
404,131085.8338198047
607,164224.05133294445
814,158353.40380855364
868,202413.31151223593
2271,218296.11340226434
1633,239003.01302088023
337,186097.66361752537
2765,150991.55006034687
1746,238378.85414864327
368,345678.32791872876
2806,215142.77794893683
1662,169032.3573803784
1234,208158.86346529674
1373,133204.00913296398
1672,112431.06405663287
1939,120168.72395984159
